"giver","receiver","yearmonth","direct.cont","indirect.cont","hr.diff.m"
"D1125","D1094","Apr 2022",0,0,1124.92345627049
"D1125","D1095","Apr 2022",0,9,988.523982781957
"D1125","D1096","Apr 2022",0,8,1401.9497211392
"D1125","D1118","Apr 2022",0,46,763.260463873357
"D1125","D1119","Apr 2022",0,141,551.72438496304
"D1125","D1120","Apr 2022",0,26,1028.42478696565
"D1125","D1123","Apr 2022",0,0,1894.91173353774
"D1125","D1124","Apr 2022",0,53,524.175536994707
"D1125","D1126","Apr 2022",0,2,1406.78072203689
"D1126","D1091","Apr 2022",0,0,2392.60726598691
"D1126","D1092","Apr 2022",0,785,401.646547193706
"D1126","D1093","Apr 2022",0,0,1748.15189491452
"D1126","D1094","Apr 2022",0,0,1665.13137769181
"D1126","D1095","Apr 2022",0,0,1616.98058440509
"D1126","D1096","Apr 2022",13,3757,186.133771043882
"D1126","D1118","Apr 2022",0,0,2002.7344310836
"D1126","D1119","Apr 2022",0,1,1360.35647487261
"D1126","D1120","Apr 2022",0,88,713.591233644338
"D1126","D1123","Apr 2022",3,750,498.761266152538
"D1126","D1124","Apr 2022",0,3,1296.51721551679
"D1126","D1125","Apr 2022",0,1,1406.78072203689
"D1049","D1077","Apr 2023",0,0,1251.80615300718
"D1049","D1094","Apr 2023",0,1,852.800130281541
"D1049","D1095","Apr 2023",3,712,513.785224240264
"D1049","D1119","Apr 2023",6,1814,264.242695439197
"D1049","D1120","Apr 2023",0,82,900.851050359497
"D1049","D1123","Apr 2023",0,0,1810.85867258922
"D1049","D1126","Apr 2023",0,0,1362.33912294405
"D1049","D1127","Apr 2023",0,415,698.482913382051
"D1049","D1128","Apr 2023",0,49,806.307210521691
"D1049","D1132","Apr 2023",0,94,598.967770408767
"D1049","D1134","Apr 2023",1,396,730.045621045867
"D1049","D1135","Apr 2023",0,0,2758.7668996062
"D1049","D1136","Apr 2023",0,7,557.271154694858
"D1049","D1139","Apr 2023",0,0,2785.38608578678
"D1049","D1141","Apr 2023",0,0,1774.92860925168
"D1049","D1143","Apr 2023",0,0,1522.13971356329
"D1049","D1148","Apr 2023",0,0,2300.04660801824
"D1049","D1149","Apr 2023",0,197,787.209369906713
"D1049","D1150","Apr 2023",0,144,910.552342752248
"D1049","D1151","Apr 2023",176,8440,18.3869232097886
"D1049","D1155","Apr 2023",0,0,2308.52168454914
"D1049","D1156","Apr 2023",0,150,770.680282530654
"D1049","D1158","Apr 2023",0,10,857.205221290035
"D1049","D1161","Apr 2023",0,5,1152.30746284229
"D1049","D1162","Apr 2023",0,2,1338.67924505628
"D1049","D1164","Apr 2023",1,673,494.097625055949
"D1049","D1165","Apr 2023",0,136,929.533187148636
"D1049","D1166","Apr 2023",0,65,1087.07429931172
"D1049","D1167","Apr 2023",0,0,1683.15345744539
"D1049","D1168","Apr 2023",1,68,430.367172710809
"D1049","D1170","Apr 2023",1,115,909.23541730986
"D1049","D1171","Apr 2023",0,23,768.333822917352
"D1077","D1049","Apr 2023",0,0,1251.80615300718
"D1077","D1094","Apr 2023",0,0,2094.98494559076
"D1077","D1095","Apr 2023",0,0,1760.84616260589
"D1077","D1119","Apr 2023",0,0,1500.85813214388
"D1077","D1120","Apr 2023",0,0,1497.97234344573
"D1077","D1123","Apr 2023",0,0,1668.78831266876
"D1077","D1126","Apr 2023",0,0,1349.52854439893
"D1077","D1127","Apr 2023",0,0,1691.75574450563
"D1077","D1128","Apr 2023",0,0,1553.04593602538
"D1077","D1132","Apr 2023",0,0,1597.14137887022
"D1077","D1134","Apr 2023",0,5,1658.90456942242
"D1077","D1135","Apr 2023",0,0,2276.41240788333
"D1077","D1136","Apr 2023",0,1,695.095817202432
"D1077","D1139","Apr 2023",0,0,2292.8660331413
"D1077","D1141","Apr 2023",2,489,528.503822278551
"D1077","D1143","Apr 2023",0,1,744.018729004055
"D1077","D1148","Apr 2023",0,3,1635.63161877659
"D1077","D1149","Apr 2023",0,0,1601.12610797526
"D1077","D1150","Apr 2023",0,1,1512.05481196734
"D1077","D1151","Apr 2023",0,0,1268.59545848706
"D1077","D1155","Apr 2023",0,0,1658.09773543412
"D1077","D1156","Apr 2023",0,0,1471.90110701182
"D1077","D1158","Apr 2023",0,0,2101.75314884082
"D1077","D1161","Apr 2023",0,0,2076.25573610362
"D1077","D1162","Apr 2023",0,0,1949.29543715747
"D1077","D1164","Apr 2023",0,1,1713.77490780439
"D1077","D1165","Apr 2023",0,0,2052.85386946371
"D1077","D1166","Apr 2023",0,0,2169.1614165978
"D1077","D1167","Apr 2023",0,0,2275.37319191403
"D1077","D1168","Apr 2023",0,1,878.662164054749
"D1077","D1170","Apr 2023",0,0,1456.6792289745
"D1077","D1171","Apr 2023",0,0,1211.05192089144
"D1094","D1049","Apr 2023",0,0,852.800130281541
"D1094","D1077","Apr 2023",0,0,2094.98494559076
"D1094","D1095","Apr 2023",2,1424,339.734149496389
"D1094","D1119","Apr 2023",1,560,594.680419264286
"D1094","D1120","Apr 2023",0,0,1154.03969912777
"D1094","D1123","Apr 2023",0,0,2202.63035442017
"D1094","D1126","Apr 2023",0,0,1804.59960169326
"D1094","D1127","Apr 2023",0,17,686.331340719336
"D1094","D1128","Apr 2023",0,0,991.040596259192
"D1094","D1132","Apr 2023",0,1,920.898885511891
"D1094","D1134","Apr 2023",0,68,1024.55463011155
"D1094","D1135","Apr 2023",0,0,3428.09308727312
"D1094","D1136","Apr 2023",0,0,1401.3001655719
"D1094","D1139","Apr 2023",0,0,3457.13412489135
"D1094","D1141","Apr 2023",0,0,2621.72813802715
"D1094","D1143","Apr 2023",0,0,2241.81335631408
"D1094","D1148","Apr 2023",0,0,3055.27726602987
"D1094","D1149","Apr 2023",0,0,916.45584103993
"D1094","D1150","Apr 2023",0,1,1153.00019294389
"D1094","D1151","Apr 2023",0,0,837.879493479894
"D1094","D1155","Apr 2023",0,0,3059.29359349004
"D1094","D1156","Apr 2023",0,4,1031.02238729361
"D1094","D1158","Apr 2023",107,3282,22.569652063758
"D1094","D1161","Apr 2023",0,0,1200.09544566472
"D1094","D1162","Apr 2023",0,0,1631.88875242885
"D1094","D1164","Apr 2023",0,199,535.267026183102
"D1094","D1165","Apr 2023",0,9,772.500359005823
"D1094","D1166","Apr 2023",0,0,922.439684755865
"D1094","D1167","Apr 2023",0,0,1893.9581220076
"D1094","D1168","Apr 2023",0,0,1275.39138540898
"D1094","D1170","Apr 2023",0,1,1198.9666936993
"D1094","D1171","Apr 2023",0,1,1241.94579328498
"D1095","D1049","Apr 2023",3,843,513.785224240264
"D1095","D1077","Apr 2023",0,0,1760.84616260589
"D1095","D1094","Apr 2023",2,1363,339.734149496389
"D1095","D1119","Apr 2023",43,2933,261.540646723553
"D1095","D1120","Apr 2023",0,27,990.69848709678
"D1095","D1123","Apr 2023",0,0,2027.75295674412
"D1095","D1126","Apr 2023",0,1,1603.15380206852
"D1095","D1127","Apr 2023",1,358,567.905234328093
"D1095","D1128","Apr 2023",0,60,838.21622581234
"D1095","D1132","Apr 2023",0,49,677.840855475807
"D1095","D1134","Apr 2023",0,175,803.431994568542
"D1095","D1135","Apr 2023",0,0,3140.89056996362
"D1095","D1136","Apr 2023",0,18,1065.98305776897
"D1095","D1139","Apr 2023",0,0,3169.24221738517
"D1095","D1141","Apr 2023",0,0,2286.26028505052
"D1095","D1143","Apr 2023",0,0,1951.350239084
"D1095","D1148","Apr 2023",0,0,2740.3465070992
"D1095","D1149","Apr 2023",0,89,776.752870971132
"D1095","D1150","Apr 2023",0,69,993.634862814832
"D1095","D1151","Apr 2023",1,774,498.553008430909
"D1095","D1155","Apr 2023",0,0,2745.69327582659
"D1095","D1156","Apr 2023",0,71,853.44165856042
"D1095","D1158","Apr 2023",2,1492,343.455973703655
"D1095","D1161","Apr 2023",0,7,1088.13180375567
"D1095","D1162","Apr 2023",0,2,1448.02057441768
"D1095","D1164","Apr 2023",0,781,292.983863807097
"D1095","D1165","Apr 2023",0,253,710.164922755092
"D1095","D1166","Apr 2023",0,175,882.027537539633
"D1095","D1167","Apr 2023",0,0,1747.97002607658
"D1095","D1168","Apr 2023",0,14,935.833783073672
"D1095","D1170","Apr 2023",0,39,1025.5030000946
"D1095","D1171","Apr 2023",0,22,1007.79241055753
"D1119","D1049","Apr 2023",6,2516,264.242695439197
"D1119","D1077","Apr 2023",0,0,1500.85813214388
"D1119","D1094","Apr 2023",1,378,594.680419264286
"D1119","D1095","Apr 2023",43,2125,261.540646723553
"D1119","D1120","Apr 2023",0,46,856.740623044363
"D1119","D1123","Apr 2023",0,0,1855.34302944545
"D1119","D1126","Apr 2023",0,0,1417.04523392162
"D1119","D1127","Apr 2023",1,446,528.551631087003
"D1119","D1128","Apr 2023",0,66,725.652040449079
"D1119","D1132","Apr 2023",0,204,641.099836937833
"D1119","D1134","Apr 2023",1,240,778.792067143079
"D1119","D1135","Apr 2023",0,0,2983.38208996552
"D1119","D1136","Apr 2023",0,3,806.678701854129
"D1119","D1139","Apr 2023",0,0,3010.76489466563
"D1119","D1141","Apr 2023",0,0,2027.17409589837
"D1119","D1143","Apr 2023",0,0,1702.36224063214
"D1119","D1148","Apr 2023",0,0,2547.0083232273
"D1119","D1149","Apr 2023",0,193,682.741644558023
"D1119","D1150","Apr 2023",1,104,862.972078951846
"D1119","D1151","Apr 2023",9,2537,251.741259301081
"D1119","D1155","Apr 2023",0,0,2554.33469445751
"D1119","D1156","Apr 2023",0,186,716.751742879497
"D1119","D1158","Apr 2023",0,331,600.941467186532
"D1119","D1161","Apr 2023",0,17,1146.07149225316
"D1119","D1162","Apr 2023",0,4,1425.41143986439
"D1119","D1164","Apr 2023",2,1115,363.764500877327
"D1119","D1165","Apr 2023",0,52,836.042836203864
"D1119","D1166","Apr 2023",2,70,1006.5872767159
"D1119","D1167","Apr 2023",0,3,1752.09818723702
"D1119","D1168","Apr 2023",0,40,694.372872519242
"D1119","D1170","Apr 2023",0,77,880.601551724331
"D1119","D1171","Apr 2023",0,21,810.718622036958
"D1120","D1049","Apr 2023",0,82,900.851050359497
"D1120","D1077","Apr 2023",0,0,1497.97234344573
"D1120","D1094","Apr 2023",0,1,1154.03969912777
"D1120","D1095","Apr 2023",0,35,990.69848709678
"D1120","D1119","Apr 2023",0,27,856.740623044363
"D1120","D1123","Apr 2023",0,133,1049.52151431834
"D1120","D1126","Apr 2023",1,576,659.94549987013
"D1120","D1127","Apr 2023",0,555,468.704128431237
"D1120","D1128","Apr 2023",27,1848,163.29408674259
"D1120","D1132","Apr 2023",0,4,1475.24094939356
"D1120","D1134","Apr 2023",0,11,1612.17589612969
"D1120","D1135","Apr 2023",0,0,3506.80975774887
"D1120","D1136","Apr 2023",0,10,1014.24306271629
"D1120","D1139","Apr 2023",0,0,3530.42234536328
"D1120","D1141","Apr 2023",0,0,1983.00501299401
"D1120","D1143","Apr 2023",0,0,1286.35973600248
"D1120","D1148","Apr 2023",0,0,2960.71277577628
"D1120","D1149","Apr 2023",3,1284,240.336243648321
"D1120","D1150","Apr 2023",104,2208,14.2591023627645
"D1120","D1151","Apr 2023",0,108,909.530897535388
"D1120","D1155","Apr 2023",0,0,2975.66588492153
"D1120","D1156","Apr 2023",47,1808,140.226776680725
"D1120","D1158","Apr 2023",0,0,1173.86441516585
"D1120","D1161","Apr 2023",0,1,2001.44330919605
"D1120","D1162","Apr 2023",0,0,2238.12939198837
"D1120","D1164","Apr 2023",0,7,1213.33567189277
"D1120","D1165","Apr 2023",1,10,1681.18486523914
"D1120","D1166","Apr 2023",0,3,1853.74252441556
"D1120","D1167","Apr 2023",0,0,2579.36388124176
"D1120","D1168","Apr 2023",0,11,1129.62205271324
"D1120","D1170","Apr 2023",89,2007,54.9048580397918
"D1120","D1171","Apr 2023",1,1016,287.248655498286
"D1123","D1049","Apr 2023",0,0,1810.85867258922
"D1123","D1077","Apr 2023",0,0,1668.78831266876
"D1123","D1094","Apr 2023",0,0,2202.63035442017
"D1123","D1095","Apr 2023",0,0,2027.75295674412
"D1123","D1119","Apr 2023",0,0,1855.34302944545
"D1123","D1120","Apr 2023",0,30,1049.52151431834
"D1123","D1126","Apr 2023",2,685,449.299350232554
"D1123","D1127","Apr 2023",0,0,1516.32068281616
"D1123","D1128","Apr 2023",0,0,1211.89955539358
"D1123","D1132","Apr 2023",0,0,2409.42852809092
"D1123","D1134","Apr 2023",0,0,2537.91211818083
"D1123","D1135","Apr 2023",0,0,3939.60029884799
"D1123","D1136","Apr 2023",0,0,1616.33205979802
"D1123","D1139","Apr 2023",0,0,3957.18655792094
"D1123","D1141","Apr 2023",0,0,1949.19265596811
"D1123","D1143","Apr 2023",0,0,1009.45453622035
"D1123","D1148","Apr 2023",0,0,3304.41961832169
"D1123","D1149","Apr 2023",0,0,1286.21923126711
"D1123","D1150","Apr 2023",0,13,1049.9166977553
"D1123","D1151","Apr 2023",0,0,1825.23988821344
"D1123","D1155","Apr 2023",0,0,3326.81419985746
"D1123","D1156","Apr 2023",0,5,1179.32920885901
"D1123","D1158","Apr 2023",0,0,2222.72258922983
"D1123","D1161","Apr 2023",0,0,2962.57345055592
"D1123","D1162","Apr 2023",0,0,3105.12620148147
"D1123","D1164","Apr 2023",0,0,2219.04868951773
"D1123","D1165","Apr 2023",0,0,2691.23904796751
"D1123","D1166","Apr 2023",0,0,2861.00570994464
"D1123","D1167","Apr 2023",0,0,3458.2739880476
"D1123","D1168","Apr 2023",0,0,1842.87188021654
"D1123","D1170","Apr 2023",0,5,1007.57022475354
"D1123","D1171","Apr 2023",0,6,1049.81346311114
"D1126","D1049","Apr 2023",0,0,1362.33912294405
"D1126","D1077","Apr 2023",0,0,1349.52854439893
"D1126","D1094","Apr 2023",0,0,1804.59960169326
"D1126","D1095","Apr 2023",0,0,1603.15380206852
"D1126","D1119","Apr 2023",0,0,1417.04523392162
"D1126","D1120","Apr 2023",1,276,659.94549987013
"D1126","D1123","Apr 2023",2,856,449.299350232554
"D1126","D1127","Apr 2023",0,8,1125.08606748879
"D1126","D1128","Apr 2023",0,23,821.651251248909
"D1126","D1132","Apr 2023",0,0,1960.58536294793
"D1126","D1134","Apr 2023",0,0,2088.72523735475
"D1126","D1135","Apr 2023",0,0,3582.96320303753
"D1126","D1136","Apr 2023",0,0,1187.03681086119
"D1126","D1139","Apr 2023",0,0,3602.39136676361
"D1126","D1141","Apr 2023",0,0,1718.58079613434
"D1126","D1143","Apr 2023",0,0,831.254078241097
"D1126","D1148","Apr 2023",0,0,2968.57153100113
"D1126","D1149","Apr 2023",0,17,899.763656076988
"D1126","D1150","Apr 2023",2,174,664.172922105962
"D1126","D1151","Apr 2023",0,0,1376.92185412933
"D1126","D1155","Apr 2023",0,0,2988.94833933757
"D1126","D1156","Apr 2023",1,87,773.853376323641
"D1126","D1158","Apr 2023",0,0,1823.52194209777
"D1126","D1161","Apr 2023",0,0,2514.46405524244
"D1126","D1162","Apr 2023",0,0,2658.10728635778
"D1126","D1164","Apr 2023",0,0,1779.869212978
"D1126","D1165","Apr 2023",0,0,2251.254213272
"D1126","D1166","Apr 2023",0,0,2419.79670897535
"D1126","D1167","Apr 2023",0,0,3010.92138815866
"D1126","D1168","Apr 2023",0,0,1403.6069203778
"D1126","D1170","Apr 2023",0,87,610.088062830942
"D1126","D1171","Apr 2023",0,885,606.875411089298
"D1127","D1049","Apr 2023",0,769,698.482913382051
"D1127","D1077","Apr 2023",0,0,1691.75574450563
"D1127","D1094","Apr 2023",0,80,686.331340719336
"D1127","D1095","Apr 2023",1,682,567.905234328093
"D1127","D1119","Apr 2023",1,739,528.551631087003
"D1127","D1120","Apr 2023",0,935,468.704128431237
"D1127","D1123","Apr 2023",0,0,1516.32068281616
"D1127","D1126","Apr 2023",0,6,1125.08606748879
"D1127","D1128","Apr 2023",2,2179,305.413760692617
"D1127","D1132","Apr 2023",0,4,1166.35122421602
"D1127","D1134","Apr 2023",0,60,1303.12515563205
"D1127","D1135","Apr 2023",0,0,3452.01118708886
"D1127","D1136","Apr 2023",0,6,1065.11356330238
"D1127","D1139","Apr 2023",0,0,3478.15440160911
"D1127","D1141","Apr 2023",0,0,2211.83337857818
"D1127","D1143","Apr 2023",0,0,1656.98257971616
"D1127","D1148","Apr 2023",0,0,2968.93857401627
"D1127","D1149","Apr 2023",3,3481,230.125748699508
"D1127","D1150","Apr 2023",0,1595,467.078435195226
"D1127","D1151","Apr 2023",1,778,697.68026212018
"D1127","D1155","Apr 2023",0,0,2979.57619967908
"D1127","D1156","Apr 2023",3,1841,354.02271659747
"D1127","D1158","Apr 2023",0,83,706.540792489793
"D1127","D1161","Apr 2023",0,0,1641.69908886736
"D1127","D1162","Apr 2023",0,0,1952.18390175532
"D1127","D1164","Apr 2023",0,46,834.105712271008
"D1127","D1165","Apr 2023",0,4,1277.83934858818
"D1127","D1166","Apr 2023",0,1,1449.89414053225
"D1127","D1167","Apr 2023",0,0,2273.93368379847
"D1127","D1168","Apr 2023",0,5,1070.97971538144
"D1127","D1170","Apr 2023",3,1239,515.626388595282
"D1127","D1171","Apr 2023",0,130,606.161962976478
"D1128","D1049","Apr 2023",0,41,806.307210521691
"D1128","D1077","Apr 2023",0,0,1553.04593602538
"D1128","D1094","Apr 2023",0,0,991.040596259192
"D1128","D1095","Apr 2023",0,20,838.21622581234
"D1128","D1119","Apr 2023",0,42,725.652040449079
"D1128","D1120","Apr 2023",27,2104,163.29408674259
"D1128","D1123","Apr 2023",0,0,1211.89955539358
"D1128","D1126","Apr 2023",0,118,821.651251248909
"D1128","D1127","Apr 2023",2,1595,305.413760692617
"D1128","D1132","Apr 2023",0,3,1357.91477523178
"D1128","D1134","Apr 2023",0,4,1495.75211738498
"D1128","D1135","Apr 2023",0,0,3481.54072859077
"D1128","D1136","Apr 2023",0,8,1008.69320905173
"D1128","D1139","Apr 2023",0,0,3506.07618230583
"D1128","D1141","Apr 2023",0,0,2054.28657768224
"D1128","D1143","Apr 2023",0,0,1409.4257949408
"D1128","D1148","Apr 2023",0,0,2956.0447480962
"D1128","D1149","Apr 2023",105,4561,78.621320186498
"D1128","D1150","Apr 2023",41,2157,161.994702292531
"D1128","D1151","Apr 2023",0,14,812.387333961357
"D1128","D1155","Apr 2023",0,0,2969.53045873344
"D1128","D1156","Apr 2023",19,2150,82.0428038140782
"D1128","D1158","Apr 2023",0,0,1010.97046953001
"D1128","D1161","Apr 2023",0,2,1871.19368644384
"D1128","D1162","Apr 2023",0,0,2131.86466023398
"D1128","D1164","Apr 2023",0,3,1073.70731097742
"D1128","D1165","Apr 2023",0,4,1536.88962559242
"D1128","D1166","Apr 2023",0,3,1709.72423846986
"D1128","D1167","Apr 2023",0,0,2467.80753537929
"D1128","D1168","Apr 2023",0,8,1087.71047651874
"D1128","D1170","Apr 2023",67,2367,211.597557929262
"D1128","D1171","Apr 2023",2,284,363.868787386002
"D1132","D1049","Apr 2023",0,68,598.967770408767
"D1132","D1077","Apr 2023",0,0,1597.14137887022
"D1132","D1094","Apr 2023",0,5,920.898885511891
"D1132","D1095","Apr 2023",0,62,677.840855475807
"D1132","D1119","Apr 2023",0,164,641.099836937833
"D1132","D1120","Apr 2023",0,2,1475.24094939356
"D1132","D1123","Apr 2023",0,0,2409.42852809092
"D1132","D1126","Apr 2023",0,0,1960.58536294793
"D1132","D1127","Apr 2023",0,7,1166.35122421602
"D1132","D1128","Apr 2023",0,6,1357.91477523178
"D1132","D1134","Apr 2023",0,883,137.987453015271
"D1132","D1135","Apr 2023",0,0,2513.20802622375
"D1132","D1136","Apr 2023",0,14,983.720691449837
"D1132","D1139","Apr 2023",0,0,2542.65593427583
"D1132","D1141","Apr 2023",0,0,2072.87043591565
"D1132","D1143","Apr 2023",0,0,2036.06464079631
"D1132","D1148","Apr 2023",0,1,2182.04492877579
"D1132","D1149","Apr 2023",0,3,1320.85795177231
"D1132","D1150","Apr 2023",0,3,1483.28058419386
"D1132","D1151","Apr 2023",1,52,585.244007168394
"D1132","D1155","Apr 2023",0,0,2182.70966021049
"D1132","D1156","Apr 2023",0,14,1338.20774352604
"D1132","D1158","Apr 2023",0,4,910.267280569357
"D1132","D1161","Apr 2023",0,251,557.625252843295
"D1132","D1162","Apr 2023",0,27,786.064943200181
"D1132","D1164","Apr 2023",1,886,394.259946637682
"D1132","D1165","Apr 2023",0,348,465.571239130876
"D1132","D1166","Apr 2023",0,140,572.212043126809
"D1132","D1167","Apr 2023",0,4,1111.48453854394
"D1132","D1168","Apr 2023",0,34,738.160074796216
"D1132","D1170","Apr 2023",0,7,1490.86176140079
"D1132","D1171","Apr 2023",0,0,1366.64024110587
"D1134","D1049","Apr 2023",1,588,730.045621045867
"D1134","D1077","Apr 2023",0,1,1658.90456942242
"D1134","D1094","Apr 2023",0,2,1024.55463011155
"D1134","D1095","Apr 2023",0,108,803.431994568542
"D1134","D1119","Apr 2023",1,181,778.792067143079
"D1134","D1120","Apr 2023",0,12,1612.17589612969
"D1134","D1123","Apr 2023",0,0,2537.91211818083
"D1134","D1126","Apr 2023",0,0,2088.72523735475
"D1134","D1127","Apr 2023",0,66,1303.12515563205
"D1134","D1128","Apr 2023",0,15,1495.75211738498
"D1134","D1132","Apr 2023",0,1161,137.987453015271
"D1134","D1135","Apr 2023",0,0,2430.14194339195
"D1134","D1136","Apr 2023",0,102,1076.57000157165
"D1134","D1139","Apr 2023",0,0,2460.03591584929
"D1134","D1141","Apr 2023",0,0,2117.65199942158
"D1134","D1143","Apr 2023",0,0,2133.5217420302
"D1134","D1148","Apr 2023",0,0,2129.8778020496
"D1134","D1149","Apr 2023",0,22,1458.84490794381
"D1134","D1150","Apr 2023",0,30,1620.3406700041
"D1134","D1151","Apr 2023",3,718,717.131868675363
"D1134","D1155","Apr 2023",0,0,2128.75689463551
"D1134","D1156","Apr 2023",0,31,1475.46554401199
"D1134","D1158","Apr 2023",0,7,1012.07421190211
"D1134","D1161","Apr 2023",2,299,443.589118804962
"D1134","D1162","Apr 2023",0,150,650.536241082729
"D1134","D1164","Apr 2023",0,235,513.479010262044
"D1134","D1165","Apr 2023",1,320,459.695018761553
"D1134","D1166","Apr 2023",1,293,526.238714391886
"D1134","D1167","Apr 2023",0,5,973.539534141835
"D1134","D1168","Apr 2023",2,563,823.606953207493
"D1134","D1170","Apr 2023",0,19,1627.13875414705
"D1134","D1171","Apr 2023",0,9,1498.37825043315
"D1135","D1049","Apr 2023",0,0,2758.7668996062
"D1135","D1077","Apr 2023",0,0,2276.41240788333
"D1135","D1094","Apr 2023",0,0,3428.09308727312
